OUTPUT OF MATLAB Q4 SMALL STRAIN FEM IMPLEMENTATION 

          DISPLACEMENTS 
********************************* 
  Node      U1           U2 
  363   6.2575e+01   1.7402e+01   3.3024e+01   6.0630e+01   1.6913e+01   3.2048e+01   1.4901e+01   6.5019e+00   1.0189e+01   1.5421e+01   6.6309e+00   1.0451e+01 
  364  -1.8152e+01  -2.1554e+00  -6.7240e+00  -1.7631e+01  -2.0222e+00  -6.4637e+00  -6.0782e+01  -1.4898e+01  -3.0099e+01  -6.2723e+01  -1.5387e+01  -3.1073e+01 
  365   5.9208e+01   1.6555e+01   3.1333e+01   5.7267e+01   1.6064e+01   3.0355e+01   1.4002e+01   6.2773e+00   9.7342e+00   1.4521e+01   6.4070e+00   9.9968e+00 
  366  -1.7249e+01  -1.9247e+00  -6.2729e+00  -1.6729e+01  -1.7911e+00  -6.0122e+00  -5.7422e+01  -1.4046e+01  -2.8410e+01  -5.9361e+01  -1.4538e+01  -2.9385e+01 
  367   5.5846e+01   1.5703e+01   2.9639e+01   5.3908e+01   1.5210e+01   2.8660e+01   1.3104e+01   6.0514e+00   9.2788e+00   1.3622e+01   6.1819e+00   9.5418e+00 
  368  -1.6348e+01  -1.6932e+00  -5.8211e+00  -1.5828e+01  -1.5591e+00  -5.5599e+00  -5.4068e+01  -1.3191e+01  -2.6718e+01  -5.6004e+01  -1.3686e+01  -2.7695e+01 
  369   5.2489e+01   1.4848e+01   2.7943e+01   5.0553e+01   1.4353e+01   2.6962e+01   1.2207e+01   5.8244e+00   8.8229e+00   1.2724e+01   5.9556e+00   9.0863e+00 
  370  -1.5448e+01  -1.4609e+00  -5.3685e+00  -1.4929e+01  -1.3263e+00  -5.1069e+00  -5.0718e+01  -1.2333e+01  -2.5023e+01  -5.2651e+01  -1.2829e+01  -2.6002e+01 
  371   4.9137e+01   1.3990e+01   2.6244e+01   4.7203e+01   1.3492e+01   2.5262e+01   1.1311e+01   5.5963e+00   8.3665e+00   1.1828e+01   5.7281e+00   8.6301e+00 
  372  -1.4549e+01  -1.2278e+00  -4.9151e+00  -1.4030e+01  -1.0928e+00  -4.6531e+00  -4.7371e+01  -1.1471e+01  -2.3327e+01  -4.9303e+01  -1.1969e+01  -2.4306e+01 
  373   4.5789e+01   1.3127e+01   2.4543e+01   4.3857e+01   1.2628e+01   2.3560e+01   1.0416e+01   5.3672e+00   7.9096e+00   1.0932e+01   5.4995e+00   8.1735e+00 
  374  -1.3651e+01  -9.9394e-01  -4.4611e+00  -1.3133e+01  -8.5858e-01  -4.1987e+00  -4.4029e+01  -1.0605e+01  -2.1627e+01  -4.5958e+01  -1.1105e+01  -2.2609e+01 
  375   4.2444e+01   1.2262e+01   2.2840e+01   4.0515e+01   1.1761e+01   2.1857e+01   9.5215e+00   5.1370e+00   7.4523e+00   1.0038e+01   5.2700e+00   7.7164e+00 
  376  -1.2754e+01  -7.5946e-01  -4.0064e+00  -1.2237e+01  -6.2376e-01  -3.7437e+00  -4.0690e+01  -9.7373e+00  -1.9926e+01  -4.2618e+01  -1.0239e+01  -2.0909e+01 
  377   3.9104e+01   1.1394e+01   2.1136e+01   3.7177e+01   1.0891e+01   2.0151e+01   8.6282e+00   4.9060e+00   6.9945e+00   9.1439e+00   5.0394e+00   7.2589e+00 
  378  -1.1859e+01  -5.2440e-01  -3.5511e+00  -1.1342e+01  -3.8839e-01  -3.2880e+00  -3.7355e+01  -8.8665e+00  -1.8223e+01  -3.9280e+01  -9.3696e+00  -1.9207e+01 
  379   3.5767e+01   1.0523e+01   1.9430e+01   3.3841e+01   1.0019e+01   1.8444e+01   7.7357e+00   4.6740e+00   6.5364e+00   8.2509e+00   4.8080e+00   6.8010e+00 
  380  -1.0964e+01  -2.8880e-01  -3.0953e+00  -1.0448e+01  -1.5252e-01  -2.8319e+00  -3.4022e+01  -7.9931e+00  -1.6518e+01  -3.5946e+01  -8.4977e+00  -1.7503e+01 
  381   3.2432e+01   9.6495e+00   1.7722e+01   3.0509e+01   9.1442e+00   1.6735e+01   6.8439e+00   4.4413e+00   6.0780e+00   7.3587e+00   4.5757e+00   6.3428e+00 
  382  -1.0070e+01  -5.2738e-02  -2.6389e+00  -9.5546e+00   8.3784e-02  -2.3752e+00  -3.0692e+01  -7.1175e+00  -1.4812e+01  -3.2614e+01  -7.6233e+00  -1.5797e+01 
  383   2.9101e+01   8.7738e+00   1.6013e+01   2.7179e+01   8.2673e+00   1.5026e+01   5.9527e+00   4.2078e+00   5.6193e+00   6.4671e+00   4.3427e+00   5.8842e+00 
  384  -9.1773e+00   1.8374e-01  -2.1821e+00  -8.6621e+00   3.2047e-01  -1.9181e+00  -2.7365e+01  -6.2398e+00  -1.3104e+01  -2.9285e+01  -6.7468e+00  -1.4090e+01 
  385   2.5772e+01   7.8960e+00   1.4303e+01   2.3852e+01   7.3885e+00   1.3315e+01   5.0619e+00   3.9737e+00   5.1604e+00   5.5761e+00   4.1089e+00   5.4254e+00 
  386  -8.2851e+00   4.2056e-01  -1.7248e+00  -7.7702e+00   5.5744e-01  -1.4606e+00  -2.4039e+01  -5.3603e+00  -1.1395e+01  -2.5959e+01  -5.8683e+00  -1.2382e+01 
  387   2.2446e+01   7.0165e+00   1.2591e+01   2.0526e+01   6.5080e+00   1.1603e+01   4.1718e+00   3.7388e+00   4.7012e+00   4.6857e+00   3.8745e+00   4.9664e+00 
  388  -7.3934e+00   6.5767e-01  -1.2671e+00  -6.8790e+00   7.9477e-01  -1.0027e+00  -2.0716e+01  -4.4793e+00  -9.6842e+00  -2.2634e+01  -4.9882e+00  -1.0672e+01 
  389   1.9122e+01   6.1354e+00   1.0879e+01   1.7203e+01   5.6259e+00   9.8900e+00   3.2817e+00   3.5037e+00   4.2421e+00   3.7955e+00   3.6394e+00   4.5072e+00 
  390  -6.5024e+00   8.9504e-01  -8.0904e-01  -5.9881e+00   1.0319e+00  -5.4450e-01  -1.7394e+01  -3.5966e+00  -7.9727e+00  -1.9311e+01  -4.1064e+00  -8.9610e+00 
  391   1.5799e+01   5.2527e+00   9.1661e+00   1.3881e+01   4.7431e+00   8.1771e+00   2.3930e+00   3.2671e+00   3.7820e+00   2.9060e+00   3.4038e+00   4.0480e+00 
  392  -5.6119e+00   1.1325e+00  -3.5065e-01  -5.0984e+00   1.2707e+00  -8.5756e-02  -1.4073e+01  -2.7138e+00  -6.2603e+00  -1.5990e+01  -3.2237e+00  -7.2490e+00 
  393   1.2479e+01   4.3699e+00   7.4521e+00   1.0562e+01   3.8578e+00   6.4618e+00   1.5007e+00   3.0332e+00   3.3247e+00   2.0160e+00   3.1680e+00   3.5878e+00 
  394  -4.7220e+00   1.3705e+00   1.0788e-01  -4.2071e+00   1.5038e+00   3.7246e-01  -1.0754e+01  -1.8260e+00  -4.5474e+00  -1.2670e+01  -2.3388e+00  -5.5363e+00 
  395   9.1569e+00   3.4825e+00   5.7392e+00   7.2341e+00   2.9746e+00   4.7563e+00   6.1886e-01   2.7842e+00   2.8598e+00   1.1280e+00   2.9301e+00   3.1299e+00 
  396  -3.8331e+00   1.6069e+00   5.6684e-01  -3.3231e+00   1.7539e+00   8.3439e-01  -7.4326e+00  -9.5981e-01  -2.8310e+00  -9.3511e+00  -1.4552e+00  -3.8222e+00 
  397   5.8335e+00   2.6111e+00   4.0264e+00   3.8652e+00   2.0917e+00   3.0208e+00  -3.0008e-01   2.5837e+00   2.4941e+00   2.2400e-01   2.6850e+00   2.6818e+00 
  398  -2.9366e+00   1.8215e+00   1.0312e+00  -2.3558e+00   1.8636e+00   1.3106e+00  -4.1329e+00  -6.3046e-02  -1.1666e+00  -6.0263e+00  -5.7391e-01  -2.1154e+00 
  399   2.2602e+00   1.6921e+00   2.3523e+00   2.8292e-01   1.3396e+00   1.1748e+00  -9.0634e-01   2.5522e+00   2.0338e+00  -6.0733e-01   2.4628e+00   2.3877e+00 
  400  -1.8791e+00   1.9477e+00   1.5534e+00  -1.1471e+00   2.4919e+00   1.7575e+00  -9.9326e-01   6.9155e-01   3.8293e-01  -2.7690e+00   1.0536e-01  -4.9603e-01 

                ELEMENT STRAINS 
***************************************************************************************************************************************************************** 
Element   E11_G1       E22_G1       E12_G1       E11_G2       E22_G2       E12_G2       E11_G3       E22_G3       E12_G3       E11_G4       E22_G4       E12_G4 
***************************************************************************************************************************************************************** 
    1   3.5022e-03  -7.8020e-04   3.5673e-04   3.8844e-03  -1.7440e-03  -7.5788e-05   1.0328e-03  -5.4615e-04   1.0137e-04   9.2686e-04  -4.5906e-04  -3.3022e-04 
    2  -9.4522e-04   4.5695e-04  -3.3116e-04  -1.0452e-03   5.3572e-04   1.0052e-04  -3.8924e-03   1.7412e-03  -7.6635e-05  -3.5063e-03   7.7977e-04   3.5411e-04 
    3   3.8362e-03  -1.7105e-03   4.8144e-05   3.8232e-03  -1.6532e-03  -1.8307e-05   1.0147e-03  -4.6053e-04   4.2716e-05   1.0184e-03  -2.7893e-04  -2.3977e-05 
    4  -1.0299e-03   2.6484e-04  -2.5712e-05  -1.0265e-03   4.4664e-04   4.3377e-05  -3.8284e-03   1.6476e-03  -1.8257e-05  -3.8419e-03   1.7053e-03   5.1058e-05 
    5   3.7915e-03  -1.5957e-03   6.6851e-06   3.7952e-03  -1.6343e-03   5.0841e-06   1.0184e-03  -4.4858e-04   1.9859e-05   1.0176e-03  -4.6888e-04   1.7696e-05 
    6  -1.0300e-03   4.5587e-04   1.8947e-05  -1.0312e-03   4.3616e-04   1.9687e-05  -3.8000e-03   1.6296e-03   4.8890e-06  -3.7963e-03   1.5906e-03   6.2052e-06 
    7   3.7881e-03  -1.6328e-03   9.8458e-06   3.7742e-03  -1.6203e-03   6.8708e-06   1.0035e-03  -4.3888e-04   1.7884e-05   1.0072e-03  -4.3234e-04   1.5052e-05 
    8  -1.0195e-03   4.1968e-04   1.4525e-05  -1.0156e-03   4.2613e-04   1.7880e-05  -3.7788e-03   1.6151e-03   6.8834e-06  -3.7928e-03   1.6276e-03   1.0095e-05 
    9   3.7646e-03  -1.6153e-03   6.4415e-06   3.7536e-03  -1.6125e-03   6.8887e-06   1.0011e-03  -4.3809e-04   1.7911e-05   1.0040e-03  -4.4084e-04   1.8304e-05 
   10  -1.0161e-03   4.2820e-04   1.8438e-05  -1.0131e-03   4.2558e-04   1.7862e-05  -3.7581e-03   1.6075e-03   6.8505e-06  -3.7692e-03   1.6103e-03   6.3335e-06 
   11   3.7451e-03  -1.6089e-03   7.2303e-06   3.7331e-03  -1.6033e-03   7.0567e-06   9.9479e-04  -4.3506e-04   1.7722e-05   9.9794e-04  -4.3610e-04   1.7569e-05 
   12  -1.0098e-03   4.2360e-04   1.7472e-05  -1.0066e-03   4.2261e-04   1.7687e-05  -3.7375e-03   1.5983e-03   7.0405e-06  -3.7495e-03   1.6038e-03   7.2386e-06 
   13   3.7245e-03  -1.5996e-03   6.9798e-06   3.7127e-03  -1.5946e-03   7.0156e-06   9.8966e-04  -4.3281e-04   1.7765e-05   9.9276e-04  -4.3428e-04   1.7797e-05 
   14  -1.0044e-03   4.2186e-04   1.7778e-05  -1.0012e-03   4.2047e-04   1.7726e-05  -3.7169e-03   1.5896e-03   6.9933e-06  -3.7288e-03   1.5945e-03   6.9499e-06 
   15   3.7041e-03  -1.5909e-03   7.0384e-06   3.6923e-03  -1.5858e-03   7.0283e-06   9.8421e-04  -4.3037e-04   1.7746e-05   9.8732e-04  -4.3175e-04   1.7740e-05 
   16  -9.9878e-04   4.1943e-04   1.7697e-05  -9.9555e-04   4.1812e-04   1.7709e-05  -3.6964e-03   1.5808e-03   7.0080e-06  -3.7082e-03   1.5859e-03   7.0206e-06 
   17   3.6836e-03  -1.5821e-03   7.0222e-06   3.6718e-03  -1.5770e-03   7.0235e-06   9.7884e-04  -4.2798e-04   1.7747e-05   9.8195e-04  -4.2937e-04   1.7750e-05 
   18  -9.9320e-04   4.1715e-04   1.7715e-05  -9.8997e-04   4.1583e-04   1.7710e-05  -3.6758e-03   1.5720e-03   7.0028e-06  -3.6877e-03   1.5771e-03   7.0008e-06 
   19   3.6632e-03  -1.5733e-03   7.0241e-06   3.6514e-03  -1.5682e-03   7.0229e-06   9.7345e-04  -4.2557e-04   1.7742e-05   9.7657e-04  -4.2697e-04   1.7744e-05 
   20  -9.8760e-04   4.1484e-04   1.7706e-05  -9.8437e-04   4.1352e-04   1.7705e-05  -3.6553e-03   1.5632e-03   7.0025e-06  -3.6671e-03   1.5683e-03   7.0040e-06 
   21   3.6428e-03  -1.5645e-03   7.0218e-06   3.6310e-03  -1.5594e-03   7.0210e-06   9.6807e-04  -4.2317e-04   1.7738e-05   9.7118e-04  -4.2456e-04   1.7741e-05 
   22  -9.8200e-04   4.1254e-04   1.7704e-05  -9.7877e-04   4.1122e-04   1.7701e-05  -3.6347e-03   1.5545e-03   7.0007e-06  -3.6466e-03   1.5595e-03   7.0015e-06 
   23   3.6224e-03  -1.5557e-03   7.0203e-06   3.6106e-03  -1.5506e-03   7.0193e-06   9.6269e-04  -4.2077e-04   1.7734e-05   9.6580e-04  -4.2216e-04   1.7736e-05 
   24  -9.7641e-04   4.1024e-04   1.7700e-05  -9.7318e-04   4.0891e-04   1.7697e-05  -3.6142e-03   1.5457e-03   6.9991e-06  -3.6260e-03   1.5508e-03   7.0001e-06 
   25   3.6020e-03  -1.5469e-03   7.0184e-06   3.5902e-03  -1.5419e-03   7.0173e-06   9.5731e-04  -4.1837e-04   1.7729e-05   9.6042e-04  -4.1976e-04   1.7732e-05 
   26  -9.7082e-04   4.0793e-04   1.7695e-05  -9.6759e-04   4.0661e-04   1.7692e-05  -3.5936e-03   1.5369e-03   6.9973e-06  -3.6055e-03   1.5420e-03   6.9984e-06 
   27   3.5816e-03  -1.5382e-03   7.0164e-06   3.5698e-03  -1.5331e-03   7.0153e-06   9.5193e-04  -4.1598e-04   1.7724e-05   9.5504e-04  -4.1737e-04   1.7727e-05 
   28  -9.6523e-04   4.0563e-04   1.7690e-05  -9.6200e-04   4.0431e-04   1.7688e-05  -3.5731e-03   1.5282e-03   6.9953e-06  -3.5849e-03   1.5332e-03   6.9965e-06 
   29   3.5612e-03  -1.5294e-03   7.0143e-06   3.5494e-03  -1.5243e-03   7.0131e-06   9.4655e-04  -4.1358e-04   1.7718e-05   9.4966e-04  -4.1497e-04   1.7721e-05 
   30  -9.5964e-04   4.0333e-04   1.7685e-05  -9.5642e-04   4.0200e-04   1.7682e-05  -3.5526e-03   1.5194e-03   6.9933e-06  -3.5644e-03   1.5245e-03   6.9945e-06 
   31   3.5408e-03  -1.5206e-03   7.0121e-06   3.5290e-03  -1.5155e-03   7.0108e-06   9.4117e-04  -4.1118e-04   1.7712e-05   9.4428e-04  -4.1257e-04   1.7716e-05 
   32  -9.5406e-04   4.0103e-04   1.7680e-05  -9.5084e-04   3.9970e-04   1.7677e-05  -3.5321e-03   1.5107e-03   6.9911e-06  -3.5439e-03   1.5157e-03   6.9924e-06 
   33   3.5204e-03  -1.5118e-03   7.0097e-06   3.5086e-03  -1.5068e-03   7.0084e-06   9.3579e-04  -4.0879e-04   1.7706e-05   9.3890e-04  -4.1018e-04   1.7710e-05 
   34  -9.4847e-04   3.9872e-04   1.7674e-05  -9.4526e-04   3.9740e-04   1.7671e-05  -3.5115e-03   1.5019e-03   6.9888e-06  -3.5234e-03   1.5070e-03   6.9902e-06 
   35   3.5000e-03  -1.5031e-03   7.0072e-06   3.4882e-03  -1.4980e-03   7.0058e-06   9.3042e-04  -4.0639e-04   1.7700e-05   9.3352e-04  -4.0778e-04   1.7704e-05 
   36  -9.4290e-04   3.9642e-04   1.7668e-05  -9.3968e-04   3.9510e-04   1.7665e-05  -3.4910e-03   1.4932e-03   6.9863e-06  -3.5029e-03   1.4982e-03   6.9878e-06 
   37   3.4796e-03  -1.4943e-03   7.0046e-06   3.4679e-03  -1.4892e-03   7.0031e-06   9.2504e-04  -4.0400e-04   1.7693e-05   9.2815e-04  -4.0539e-04   1.7697e-05 
   38  -9.3732e-04   3.9412e-04   1.7662e-05  -9.3410e-04   3.9280e-04   1.7658e-05  -3.4705e-03   1.4844e-03   6.9837e-06  -3.4824e-03   1.4895e-03   6.9853e-06 
   39   3.4593e-03  -1.4855e-03   7.0019e-06   3.4475e-03  -1.4805e-03   7.0003e-06   9.1967e-04  -4.0161e-04   1.7686e-05   9.2277e-04  -4.0300e-04   1.7690e-05 
   40  -9.3174e-04   3.9182e-04   1.7655e-05  -9.2853e-04   3.9050e-04   1.7651e-05  -3.4501e-03   1.4757e-03   6.9811e-06  -3.4619e-03   1.4807e-03   6.9827e-06 
   41   3.4389e-03  -1.4768e-03   6.9990e-06   3.4271e-03  -1.4717e-03   6.9974e-06   9.1430e-04  -3.9922e-04   1.7679e-05   9.1740e-04  -4.0061e-04   1.7683e-05 
   42  -9.2617e-04   3.8952e-04   1.7648e-05  -9.2296e-04   3.8820e-04   1.7644e-05  -3.4296e-03   1.4669e-03   6.9783e-06  -3.4414e-03   1.4720e-03   6.9799e-06 
   43   3.4186e-03  -1.4680e-03   6.9960e-06   3.4068e-03  -1.4629e-03   6.9943e-06   9.0893e-04  -3.9683e-04   1.7671e-05   9.1203e-04  -3.9822e-04   1.7675e-05 
   44  -9.2060e-04   3.8722e-04   1.7641e-05  -9.1739e-04   3.8590e-04   1.7637e-05  -3.4091e-03   1.4582e-03   6.9753e-06  -3.4209e-03   1.4632e-03   6.9771e-06 
   45   3.3982e-03  -1.4593e-03   6.9930e-06   3.3865e-03  -1.4542e-03   6.9912e-06   9.0356e-04  -3.9444e-04   1.7663e-05   9.0666e-04  -3.9583e-04   1.7668e-05 
   46  -9.1504e-04   3.8492e-04   1.7633e-05  -9.1183e-04   3.8360e-04   1.7629e-05  -3.3886e-03   1.4494e-03   6.9723e-06  -3.4005e-03   1.4545e-03   6.9741e-06 
   47   3.3779e-03  -1.4505e-03   6.9898e-06   3.3661e-03  -1.4455e-03   6.9879e-06   8.9819e-04  -3.9206e-04   1.7655e-05   9.0129e-04  -3.9344e-04   1.7660e-05 
   48  -9.0948e-04   3.8263e-04   1.7626e-05  -9.0627e-04   3.8131e-04   1.7621e-05  -3.3682e-03   1.4407e-03   6.9692e-06  -3.3800e-03   1.4457e-03   6.9711e-06 
   49   3.3575e-03  -1.4418e-03   6.9865e-06   3.3458e-03  -1.4367e-03   6.9845e-06   8.9283e-04  -3.8967e-04   1.7646e-05   8.9593e-04  -3.9105e-04   1.7651e-05 
   50  -9.0392e-04   3.8033e-04   1.7618e-05  -9.0071e-04   3.7901e-04   1.7613e-05  -3.3478e-03   1.4320e-03   6.9659e-06  -3.3596e-03   1.4370e-03   6.9679e-06 
   51   3.3372e-03  -1.4330e-03   6.9830e-06   3.3255e-03  -1.4280e-03   6.9811e-06   8.8747e-04  -3.8729e-04   1.7638e-05   8.9057e-04  -3.8867e-04   1.7643e-05 
   52  -8.9836e-04   3.7803e-04   1.7609e-05  -8.9516e-04   3.7671e-04   1.7604e-05  -3.3273e-03   1.4233e-03   6.9626e-06  -3.3391e-03   1.4283e-03   6.9646e-06 
   53   3.3169e-03  -1.4243e-03   6.9795e-06   3.3052e-03  -1.4192e-03   6.9775e-06   8.8211e-04  -3.8491e-04   1.7629e-05   8.8520e-04  -3.8629e-04   1.7634e-05 
   54  -8.9281e-04   3.7574e-04   1.7601e-05  -8.8960e-04   3.7442e-04   1.7595e-05  -3.3069e-03   1.4145e-03   6.9591e-06  -3.3187e-03   1.4196e-03   6.9612e-06 
   55   3.2966e-03  -1.4156e-03   6.9759e-06   3.2849e-03  -1.4105e-03   6.9738e-06   8.7675e-04  -3.8253e-04   1.7619e-05   8.7985e-04  -3.8391e-04   1.7625e-05 
   56  -8.8726e-04   3.7344e-04   1.7592e-05  -8.8406e-04   3.7213e-04   1.7586e-05  -3.2865e-03   1.4058e-03   6.9556e-06  -3.2983e-03   1.4109e-03   6.9577e-06 
   57   3.2763e-03  -1.4068e-03   6.9722e-06   3.2646e-03  -1.4018e-03   6.9700e-06   8.7139e-04  -3.8015e-04   1.7610e-05   8.7449e-04  -3.8153e-04   1.7615e-05 
   58  -8.8171e-04   3.7115e-04   1.7582e-05  -8.7851e-04   3.6983e-04   1.7577e-05  -3.2661e-03   1.3971e-03   6.9519e-06  -3.2779e-03   1.4021e-03   6.9541e-06 
   59   3.2561e-03  -1.3981e-03   6.9684e-06   3.2444e-03  -1.3931e-03   6.9662e-06   8.6604e-04  -3.7777e-04   1.7600e-05   8.6913e-04  -3.7915e-04   1.7606e-05 
   60  -8.7617e-04   3.6886e-04   1.7573e-05  -8.7297e-04   3.6754e-04   1.7568e-05  -3.2457e-03   1.3884e-03   6.9482e-06  -3.2575e-03   1.3934e-03   6.9504e-06 
   61   3.2358e-03  -1.3894e-03   6.9645e-06   3.2241e-03  -1.3843e-03   6.9622e-06   8.6069e-04  -3.7539e-04   1.7590e-05   8.6378e-04  -3.7677e-04   1.7596e-05 
   62  -8.7063e-04   3.6657e-04   1.7563e-05  -8.6743e-04   3.6525e-04   1.7558e-05  -3.2253e-03   1.3797e-03   6.9443e-06  -3.2371e-03   1.3847e-03   6.9466e-06 
   63   3.2155e-03  -1.3807e-03   6.9605e-06   3.2039e-03  -1.3756e-03   6.9582e-06   8.5534e-04  -3.7302e-04   1.7580e-05   8.5843e-04  -3.7440e-04   1.7586e-05 
   64  -8.6509e-04   3.6428e-04   1.7554e-05  -8.6190e-04   3.6296e-04   1.7548e-05  -3.2050e-03   1.3710e-03   6.9404e-06  -3.2167e-03   1.3760e-03   6.9427e-06 
   65   3.1953e-03  -1.3720e-03   6.9564e-06   3.1836e-03  -1.3669e-03   6.9540e-06   8.4999e-04  -3.7065e-04   1.7569e-05   8.5308e-04  -3.7202e-04   1.7576e-05 
   66  -8.5956e-04   3.6199e-04   1.7544e-05  -8.5637e-04   3.6067e-04   1.7538e-05  -3.1846e-03   1.3623e-03   6.9364e-06  -3.1964e-03   1.3673e-03   6.9387e-06 
   67   3.1751e-03  -1.3633e-03   6.9522e-06   3.1634e-03  -1.3582e-03   6.9498e-06   8.4465e-04  -3.6828e-04   1.7559e-05   8.4774e-04  -3.6965e-04   1.7565e-05 
   68  -8.5403e-04   3.5970e-04   1.7533e-05  -8.5085e-04   3.5838e-04   1.7527e-05  -3.1643e-03   1.3536e-03   6.9322e-06  -3.1760e-03   1.3587e-03   6.9347e-06 
   69   3.1548e-03  -1.3546e-03   6.9479e-06   3.1432e-03  -1.3495e-03   6.9455e-06   8.3931e-04  -3.6591e-04   1.7548e-05   8.4240e-04  -3.6728e-04   1.7554e-05 
   70  -8.4851e-04   3.5741e-04   1.7523e-05  -8.4532e-04   3.5610e-04   1.7517e-05  -3.1439e-03   1.3450e-03   6.9281e-06  -3.1557e-03   1.3500e-03   6.9305e-06 
   71   3.1346e-03  -1.3459e-03   6.9436e-06   3.1230e-03  -1.3408e-03   6.9411e-06   8.3397e-04  -3.6354e-04   1.7537e-05   8.3706e-04  -3.6491e-04   1.7543e-05 
   72  -8.4299e-04   3.5513e-04   1.7512e-05  -8.3981e-04   3.5381e-04   1.7506e-05  -3.1236e-03   1.3363e-03   6.9238e-06  -3.1354e-03   1.3413e-03   6.9263e-06 
   73   3.1144e-03  -1.3372e-03   6.9391e-06   3.1028e-03  -1.3322e-03   6.9366e-06   8.2864e-04  -3.6117e-04   1.7526e-05   8.3172e-04  -3.6254e-04   1.7532e-05 
   74  -8.3747e-04   3.5284e-04   1.7501e-05  -8.3429e-04   3.5153e-04   1.7495e-05  -3.1033e-03   1.3276e-03   6.9194e-06  -3.1151e-03   1.3326e-03   6.9220e-06 
   75   3.0943e-03  -1.3285e-03   6.9346e-06   3.0826e-03  -1.3235e-03   6.9320e-06   8.2330e-04  -3.5881e-04   1.7514e-05   8.2638e-04  -3.6018e-04   1.7521e-05 
   76  -8.3196e-04   3.5056e-04   1.7490e-05  -8.2878e-04   3.4925e-04   1.7483e-05  -3.0830e-03   1.3190e-03   6.9150e-06  -3.0948e-03   1.3240e-03   6.9176e-06 
   77   3.0741e-03  -1.3198e-03   6.9300e-06   3.0624e-03  -1.3148e-03   6.9274e-06   8.1797e-04  -3.5645e-04   1.7502e-05   8.2105e-04  -3.5782e-04   1.7509e-05 
   78  -8.2645e-04   3.4828e-04   1.7479e-05  -8.2328e-04   3.4696e-04   1.7472e-05  -3.0628e-03   1.3103e-03   6.9105e-06  -3.0745e-03   1.3153e-03   6.9131e-06 
   79   3.0539e-03  -1.3112e-03   6.9253e-06   3.0423e-03  -1.3061e-03   6.9227e-06   8.1265e-04  -3.5409e-04   1.7491e-05   8.1572e-04  -3.5545e-04   1.7497e-05 
   80  -8.2095e-04   3.4600e-04   1.7467e-05  -8.1778e-04   3.4468e-04   1.7460e-05  -3.0425e-03   1.3017e-03   6.9059e-06  -3.0542e-03   1.3066e-03   6.9086e-06 
   81   3.0338e-03  -1.3025e-03   6.9206e-06   3.0222e-03  -1.2975e-03   6.9179e-06   8.0732e-04  -3.5173e-04   1.7479e-05   8.1040e-04  -3.5309e-04   1.7486e-05 
   82  -8.1545e-04   3.4372e-04   1.7455e-05  -8.1228e-04   3.4240e-04   1.7448e-05  -3.0223e-03   1.2930e-03   6.9012e-06  -3.0340e-03   1.2980e-03   6.9040e-06 
   83   3.0137e-03  -1.2938e-03   6.9158e-06   3.0020e-03  -1.2888e-03   6.9130e-06   8.0200e-04  -3.4937e-04   1.7466e-05   8.0508e-04  -3.5074e-04   1.7473e-05 
   84  -8.0996e-04   3.4144e-04   1.7443e-05  -8.0679e-04   3.4013e-04   1.7436e-05  -3.0020e-03   1.2844e-03   6.8965e-06  -3.0137e-03   1.2893e-03   6.8993e-06 
   85   2.9935e-03  -1.2852e-03   6.9109e-06   2.9819e-03  -1.2802e-03   6.9081e-06   7.9669e-04  -3.4702e-04   1.7454e-05   7.9976e-04  -3.4838e-04   1.7461e-05 
   86  -8.0447e-04   3.3916e-04   1.7431e-05  -8.0130e-04   3.3785e-04   1.7424e-05  -2.9818e-03   1.2757e-03   6.8917e-06  -2.9935e-03   1.2807e-03   6.8945e-06 
   87   2.9734e-03  -1.2765e-03   6.9060e-06   2.9618e-03  -1.2715e-03   6.9031e-06   7.9137e-04  -3.4466e-04   1.7441e-05   7.9444e-04  -3.4603e-04   1.7449e-05 
   88  -7.9898e-04   3.3688e-04   1.7419e-05  -7.9582e-04   3.3558e-04   1.7412e-05  -2.9616e-03   1.2671e-03   6.8868e-06  -2.9733e-03   1.2721e-03   6.8897e-06 
   89   2.9533e-03  -1.2679e-03   6.9010e-06   2.9418e-03  -1.2629e-03   6.8981e-06   7.8606e-04  -3.4231e-04   1.7429e-05   7.8913e-04  -3.4368e-04   1.7436e-05 
   90  -7.9350e-04   3.3461e-04   1.7407e-05  -7.9034e-04   3.3330e-04   1.7399e-05  -2.9414e-03   1.2585e-03   6.8819e-06  -2.9531e-03   1.2635e-03   6.8848e-06 
   91   2.9333e-03  -1.2593e-03   6.8959e-06   2.9217e-03  -1.2543e-03   6.8930e-06   7.8075e-04  -3.3997e-04   1.7416e-05   7.8382e-04  -3.4133e-04   1.7423e-05 
   92  -7.8802e-04   3.3234e-04   1.7394e-05  -7.8486e-04   3.3103e-04   1.7387e-05  -2.9213e-03   1.2499e-03   6.8769e-06  -2.9329e-03   1.2548e-03   6.8799e-06 
   93   2.9132e-03  -1.2506e-03   6.8908e-06   2.9016e-03  -1.2457e-03   6.8878e-06   7.7545e-04  -3.3762e-04   1.7403e-05   7.7851e-04  -3.3898e-04   1.7410e-05 
   94  -7.8255e-04   3.3006e-04   1.7381e-05  -7.7939e-04   3.2876e-04   1.7374e-05  -2.9011e-03   1.2413e-03   6.8719e-06  -2.9127e-03   1.2462e-03   6.8749e-06 
